id,title,category,subcategory,price,platform,link,description,unsplash_url,local_path
PROD_108,GARNIER Bright Complete Night Vitamin C Serum With 10% Pure Vitam...more,Skincare,Serum,549.0,Flipkart,https://www.flipkart.com/garnier-bright-complete-night-vitamin-c-serum-10-pure-skin/p/itmaa88f04fcb3f2?pid=BSTHF748DMSFQZEF&lid=LSTBSTHF748DMSFQZEFHGAGKU&marketplace=FLIPKART&q=Garnier+Bright+Complete+Vitamin+C+Serum&store=g9b%2Fema%2F5la&srno=s_1_1&otracker=search&fm=organic&iid=8bdc93bc-aee8-46d0-84f7-e37f2f1e873c.BSTHF748DMSFQZEF.SEARCH&ppt=None&ppn=None&ssid=5qyqjetqog0000001779792855399&qH=9c1c5b726ed1fc5e&ov_redirect=true&ov_redirect=true,Premium quality GARNIER Bright Complete Night Vitamin C Serum With 10% Pure Vitam...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_108_skincare.jpg
PROD_109,Lotus Safe Sun UV Screen Matte Gel SPF 50,Skincare,Sunscreen,399.0,Flipkart,https://www.flipkart.com/search?q=Lotus+Safe+Sun+UV+Screen+Matte+Gel+SPF+50,Non-greasy sun block sunscreen gel packaged inside a vibrant orange squeeze tube.,https://images.unsplash.com/photo-placeholder,data/images/prod_109_skincare.jpg
PROD_110,Plum Green Tea Alcohol-Free Toner,Skincare,Toner,390.0,Flipkart,https://www.flipkart.com/search?q=Plum+Green+Tea+Alcohol-Free+Toner,Alcohol-free pore contracting facial toner with green tea extracts in a frosted clear bottle.,https://images.unsplash.com/photo-placeholder,data/images/prod_110_skincare.jpg
PROD_111,"Cetaphil Moisturising cream, dry to normal sensitive skin (250 g)",Skincare,Moisturizer,485.0,Flipkart,https://www.flipkart.com/cetaphil-moisturising-cream-dry-normal-sensitive-skin/p/itmdfb95bd18bd3d?pid=MSCFXZFZHCZJX57Q&lid=LSTMSCFXZFZHCZJX57Q53YH08&marketplace=FLIPKART&q=Cetaphil+Moisturising+Cream+for+Dry+Skin&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_1&otracker=search&fm=organic&iid=02870ccd-cd4c-432f-929f-d7997fcab36f.MSCFXZFZHCZJX57Q.SEARCH&ppt=None&ppn=None&ssid=ybg66xxlb40000001779792873398&qH=3eeefaf3e8a97ca5&ov_redirect=true&ov_redirect=true,"Premium quality Cetaphil Moisturising cream, dry to normal sensitive skin (250 g) designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_111_skincare.jpg
PROD_112,POND's Super Light Gel Non-Sticky Fresh Feel Moisturiser For Hydr...more,Skincare,Moisturizer,950.0,Flipkart,https://www.flipkart.com/pond-s-super-light-gel-non-sticky-fresh-feel-moisturiser-hydrated-glow/p/itm7183d02f7d22c?pid=MSCG5ZGFYZJGTKF8&lid=LSTMSCG5ZGFYZJGTKF8K8MVY6&marketplace=FLIPKART&q=Neutrogena+Bright+Boost+Gel+Moisturiser+Cream&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_1&otracker=search&fm=organic&iid=en_YcvFdX4HS8U1fZlQhvmTXAXAmVej_pDK14L-tO6xypwH2EzmzaOLK8o1Lh32fZD0kXcXcwpH-JjoyVeH5nBwj04IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=qmde1oczo00000001779792891778&qH=8c7644fc0774e6d9&ov_redirect=true&ov_redirect=true,Premium quality POND's Super Light Gel Non-Sticky Fresh Feel Moisturiser For Hydr...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_112_skincare.jpg
PROD_113,HIMALAYA Purifying Neem Face Pack (100 g),Skincare,Cleanser,160.0,Flipkart,https://www.flipkart.com/himalaya-purifying-neem-face-pack/p/itma79af45680b90?pid=MSCEUHCTJXZSGMZA&lid=LSTMSCEUHCTJXZSGMZAQ8QOHJ&marketplace=FLIPKART&q=Himalaya+Herbals+Purifying+Neem+Face+Pack&store=g9b%2Fema%2F5la%2F2em&spotlightTagId=default_BestsellerId_g9b%2Fema%2F5la%2F2em&srno=s_1_1&otracker=search&fm=organic&iid=159865f6-7e1b-43fa-b83e-be851cd18fd1.MSCEUHCTJXZSGMZA.SEARCH&ppt=sp&ppn=sp&ssid=gw91ep93u80000001779792909559&qH=28d74a83fd10b05a&ov_redirect=true&ov_redirect=true,Premium quality HIMALAYA Purifying Neem Face Pack (100 g) designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_113_skincare.jpg
PROD_114,CHANDRIKA Ayurvedic Bathing Bar Soap with 2x Coconut Oil & Herbs ...more,Skincare,Cleanser,475.0,Flipkart,https://www.flipkart.com/chandrika-wipro-ayurvedic-bathing-bar-soap-2x-coconut-oil-herbs-naturally-glowy-skin/p/itm0fba4051c40e3?pid=SOPF6MC2WPHAZTXY&lid=LSTSOPF6MC2WPHAZTXYRLNY32&marketplace=FLIPKART&q=Forest+Essentials+Luxury+Ayurvedic+Soap+Saffron&store=g9b%2F5nz%2Fb1b%2Fyug&srno=s_1_1&otracker=search&fm=organic&iid=en_MVse8wKUiH3oaybKPs79XGfUf3PQerUp9E-NulE7kH_qTF248Y3v3v35EWSP5QpRsOUtr4Z9Td3Aezg2zqD-eE4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=dkky9sw9e80000001779792927169&qH=f370cf149c903856&ov_redirect=true&ov_redirect=true,Premium quality CHANDRIKA Ayurvedic Bathing Bar Soap with 2x Coconut Oil & Herbs ...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_114_skincare.jpg
PROD_115,Biotique Bio Dandelion Visibly Ageless Serum,Skincare,Serum,230.0,Flipkart,https://www.flipkart.com/search?q=Biotique+Bio+Dandelion+Visibly+Ageless+Serum,Botanical age-defying skin lightening face serum in a green cylindrical bottle.,https://images.unsplash.com/photo-placeholder,data/images/prod_115_skincare.jpg
PROD_116,Minimalist Niacinamide 10% Face Serum,Skincare,Serum,599.0,Amazon,https://www.amazon.in/dp/B08F9MF314,Acne marks and blemishes reduction face serum with pure Niacinamide in dark amber bottle.,https://images.unsplash.com/photo-placeholder,data/images/prod_116_skincare.jpg
PROD_117,AURAVEDIC Kumkumadi oil for glowing skin Paraben free men women 1...more,Skincare,Serum,2995.0,Flipkart,https://www.flipkart.com/auravedic-kumkumadi-oil-glowing-skin-paraben-free-men-women-100ml/p/itm0d4ff6bb1ab71?pid=KMTHHAZD8CYPNYKV&lid=LSTKMTHHAZD8CYPNYKVLHOM56&marketplace=FLIPKART&q=Kama+Ayurveda+Kumkumadi+Miraculous+Beauty+Fluid&store=g9b%2Fema%2F5la&srno=s_1_1&otracker=search&fm=organic&iid=en_Th1otb5JExxKVpETh6OCu5Ues_6koerNEP1UsAG_AHuut5k4nZ1raCtEoXqq-azGsbbs0msOUsR_3nnIhI0QMA%3D%3D&ppt=None&ppn=None&ssid=i2mduq37cw0000001779792962552&qH=c118d3ac45794e7f&ov_redirect=true&ov_redirect=true,Premium quality AURAVEDIC Kumkumadi oil for glowing skin Paraben free men women 1...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_117_skincare.jpg
PROD_118,Mamaearth Onion Hair Oil for Hair Fall,Skincare,Moisturizer,399.0,Amazon,https://www.amazon.in/s?k=Mamaearth+Onion+Hair+Oil+for+Hair+Fall,Anti-hair fall scalp nourishing oil enriched with Red Onion extracts in a white pump bottle.,https://images.unsplash.com/photo-placeholder,data/images/prod_118_skincare.jpg
PROD_119,Wow Skin Science Onion Black Seed Hair Oil,Skincare,Moisturizer,349.0,Flipkart,https://www.flipkart.com/search?q=Wow+Skin+Science+Onion+Black+Seed+Hair+Oil,Nourishing daily hair oil with onion black seed extracts inside an ergonomic brown bottle.,https://images.unsplash.com/photo-placeholder,data/images/prod_119_skincare.jpg
PROD_120,NEUTROGENA Deep Clean Facial Cleanser Face Wash (400 ml),Skincare,Cleanser,399.0,Flipkart,https://www.flipkart.com/neutrogena-deep-clean-facial-cleanser-face-wash/p/itmf3vdanhc6ztrc?pid=CBKFGC5EZKB3XW5U&lid=LSTCBKFGC5EZKB3XW5UW2QHNO&marketplace=FLIPKART&q=Neutrogena+Deep+Clean+Facial+Cleanser&store=search.flipkart.com&srno=s_1_1&otracker=search&fm=organic&iid=47efef11-d611-466a-a423-1f66799e1979.CBKFGC5EZKB3XW5U.SEARCH&ppt=None&ppn=None&ssid=2aumc1p05c0000001779792980228&qH=bc5cd0bd56a03348&ov_redirect=true&ov_redirect=true,Premium quality NEUTROGENA Deep Clean Facial Cleanser Face Wash (400 ml) designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_120_skincare.jpg
PROD_121,The Ordinary Niacinamide 10% + Zinc 1%,Skincare,Serum,600.0,Amazon,https://www.amazon.in/s?k=The+Ordinary+Niacinamide+10%+++Zinc+1%,High-strength vitamin and mineral blemish formula with 10% pure Niacinamide in clean frosted bottle.,https://images.unsplash.com/photo-placeholder,data/images/prod_121_skincare.jpg
PROD_122,CeraVe Foaming Facial Cleanser Face Wash,Skincare,Cleanser,1450.0,Amazon,https://www.amazon.in/s?k=CeraVe+Foaming+Facial+Cleanser+Face+Wash,Daily foaming gel cleanser for normal to oily skin featuring three essential ceramides in blue-accented bottle.,https://images.unsplash.com/photo-placeholder,data/images/prod_122_skincare.jpg
PROD_123,Minimalist Sunscreen - SPF 50 PA++++ Lightweight Niacinamide Broa...more,Skincare,Sunscreen,399.0,Flipkart,https://www.flipkart.com/minimalist-sunscreen-spf-50-pa-lightweight-niacinamide-broad-spectrum-suncream-no-white-cast-men-women/p/itm6d3c4a3ce762c?pid=SNRGYBNYQHFH53MP&lid=LSTSNRGYBNYQHFH53MPBYZXVN&marketplace=FLIPKART&q=Minimalist+SPF+50+Multi+Vitamin+Sunscreen&store=g9b%2Fema%2F5la%2Fxrh&srno=s_1_1&otracker=search&fm=organic&iid=58ed624b-a386-459a-86aa-94a8c0572ddf.SNRGYBNYQHFH53MP.SEARCH&ppt=None&ppn=None&ssid=saxbjqq8280000001779788654423&qH=44a50650254fd57f&ov_redirect=true&ov_redirect=true,Premium quality Minimalist Sunscreen - SPF 50 PA++++ Lightweight Niacinamide Broa...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_123_skincare.jpg
PROD_124,The Derma Co 1% Hyaluronic Sunscreen Aqua Gel,Skincare,Sunscreen,499.0,Flipkart,https://www.flipkart.com/derma-co-sunscreen-spf-50-pa-1-hyaluronic-aqua-gel-lightweight-no-white-cast-broad-spectrum/p/itmf8528fbeb0ee7,Highly protective non-greasy sunscreen gel with SPF 50 and active hyaluronic acid.,https://images.unsplash.com/photo-placeholder,data/images/prod_124_skincare.jpg
PROD_125,"QLOVYABio Collagen Mask-Hydration,Damage Repair (34 ml)",Skincare,Moisturizer,2000.0,Flipkart,https://www.flipkart.com/qlovya-qlovyabio-collagen-mask-hydration-damage-repair/p/itmdc9149b28fc10?pid=FCPHC8TTCS23A7S2&lid=LSTFCPHC8TTCS23A7S2LU41LX&marketplace=FLIPKART&q=Laneige+Water+Sleeping+Mask+Hydration+Gel&store=g9b%2Fema%2F5la&srno=s_1_1&otracker=search&fm=organic&iid=en_wEykPpdl3kRnfq4KvoE2xm_XPUX2nW1BBCUjLS4SpU68qk-bB41ugZmIGDnmcC0fnTDtI7-M5ReTMKv3em_01g%3D%3D&ppt=None&ppn=None&ssid=0ozbfrmhv40000001779788679826&qH=5e04f72911296988&ov_redirect=true&ov_redirect=true,"Premium quality QLOVYABio Collagen Mask-Hydration,Damage Repair (34 ml) designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_125_skincare.jpg
PROD_126,COSRX Low pH Good Morning Gel Cleanser,Skincare,Cleanser,850.0,Flipkart,https://www.flipkart.com/cosrx-special-offer-low-ph-good-morning-gel-cleanser-150ml-face-wash/p/itm0306a3b8ccc20,Mild everyday skin-clearing gel cleanser formulated with purifying botanical extracts.,https://images.unsplash.com/photo-placeholder,data/images/prod_126_skincare.jpg
PROD_127,"Sera Natural 7% Glycolic Acid Toner for Exfoliation, Glowing Skin...more",Skincare,Toner,950.0,Flipkart,https://www.flipkart.com/sera-natural-7-glycolic-acid-toner-exfoliation-glowing-skin-body-face-scalp-men-women/p/itm9019d9ddd20c8?pid=TNRHKWZ5XQMQ2UMZ&lid=LSTTNRHKWZ5XQMQ2UMZNQ5VA2&marketplace=FLIPKART&q=The+Ordinary+Glycolic+Acid+7+Toning&store=g9b%2Fema%2F5la%2Fr0t&srno=s_1_1&otracker=search&fm=organic&iid=en_vyZ5Xe0ZrIhxLKcmtZ2T_5KEB3dE07lACDM7wliQ7_QjuXpebML0Z9NnDFMuRkfQm9WFpNs7nb1fmLsdWZ86JA%3D%3D&ppt=None&ppn=None&ssid=ss0yn5fgg00000001779788706441&qH=f255f50e0e49bed3&ov_redirect=true&ov_redirect=true,"Premium quality Sera Natural 7% Glycolic Acid Toner for Exfoliation, Glowing Skin...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_127_skincare.jpg
PROD_128,CeraVe HA water gel face moisturizer with Hyaluronic Acid for plu...more,Skincare,Moisturizer,1350.0,Flipkart,https://www.flipkart.com/cerave-ha-water-gel-face-moisturizer-hyaluronic-acid-plumpy-hydration/p/itmad411b9e8a6c6?pid=MSCHHG3ZWRZZAHN3&lid=LSTMSCHHG3ZWRZZAHN3ONFWSI&marketplace=FLIPKART&q=CeraVe+Moisturizing+Cream+with+Ceramides&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_1&otracker=search&fm=organic&iid=en_7whjJUwz7lGrKBrkJCmnZhSUDuCHEJeNNdd-9ywFg8Gx9zL9aLxx5OwzCyuTV7ejztZXUwBihh4Q3PPRH4ODP00Lqp3nUBlQeeazI_xhu1k%3D&ppt=None&ppn=None&ssid=n1t01euew00000001779788725360&qH=03c9ea30877b3d59&ov_redirect=true&ov_redirect=true,Premium quality CeraVe HA water gel face moisturizer with Hyaluronic Acid for plu...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_128_skincare.jpg
PROD_129,Minimalist 2% Alpha Arbutin Face Serum,Skincare,Serum,399.0,Flipkart,https://www.flipkart.com/minimalist-alpha-arbutin-2-face-serum-pigmentation-acne-marks-dark-spots-removal/p/itm515e5c554cca5,Highly effective brightening face serum formulated with pure Alpha Arbutin inside dark amber bottle.,https://images.unsplash.com/photo-placeholder,data/images/prod_129_skincare.jpg
PROD_130,L'Oréal Paris Revitalift Hyaluronic Acid Face Serum |Hydrates Ski...more,Skincare,Serum,899.0,Flipkart,https://www.flipkart.com/l-oral-paris-revitalift-hyaluronic-acid-face-serum-hydrates-skin-reduces-fine-lines/p/itm66cdb59d0d4cf?pid=FCTFYHDZZEXPZQHS&lid=LSTFCTFYHDZZEXPZQHS0CBP9G&marketplace=FLIPKART&q=L+Oreal+Paris+Revitalift+Crystal+Micro&store=g9b%2Fema%2F5la&srno=s_1_1&otracker=search&fm=organic&iid=en_r-dCcwdYVo32D3GDC1eXZ0v_GPkJ94DcZ4Zu_5fU2taT-75uM3cnd37Gfjsr8w2KGTjIqjattfqIjWNC6LuZp04IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=f8ns28xw9c0000001779788750181&qH=55b5c0a04bee11f7&ov_redirect=true&ov_redirect=true,Premium quality L'Oréal Paris Revitalift Hyaluronic Acid Face Serum |Hydrates Ski...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_130_skincare.jpg
PROD_131,Adidas Originals Men's Stan Smith Sneakers,Shoes,Sneakers,8999.0,Amazon,https://www.amazon.in/s?k=Adidas+Originals+Men's+Stan+Smith+Sneakers,Timeless court sneakers crafted in clean white leather accented with iconic green heel tabs.,https://images.unsplash.com/photo-placeholder,data/images/prod_131_shoes.jpg
PROD_132,Nike Air Force 1 '07 Sneakers,Shoes,Sneakers,9695.0,Amazon,https://www.amazon.in/s?k=Nike+Air+Force+1+'07+Sneakers,Iconic retro low-top street sneakers featuring pure white durable leather paneling and thick soles.,https://images.unsplash.com/photo-placeholder,data/images/prod_132_shoes.jpg
PROD_133,Puma Suede Classic Unisex Sneakers,Shoes,Sneakers,5499.0,Amazon,https://www.amazon.in/s?k=Puma+Suede+Classic+Unisex+Sneakers,Vintage lifestyle court sneakers made from smooth soft black suede with a signature side swoop.,https://images.unsplash.com/photo-placeholder,data/images/prod_133_shoes.jpg
PROD_134,Reebok Club C 85 Sneakers,Shoes,Sneakers,6999.0,Amazon,https://www.amazon.in/s?k=Reebok+Club+C+85+Sneakers,Retro athletic heritage court trainers built in premium cream white leather with custom rubber soles.,https://images.unsplash.com/photo-placeholder,data/images/prod_134_shoes.jpg
PROD_135,Converse Chuck Taylor All Star High Top,Shoes,Sneakers,4299.0,Amazon,https://www.amazon.in/s?k=Converse+Chuck+Taylor+All+Star+High+Top,Classic canvas high-top retro basketball shoes featuring iconic round star ankle patch.,https://images.unsplash.com/photo-placeholder,data/images/prod_135_shoes.jpg
PROD_136,Vans Old Skool Unisex Skate Shoes,Shoes,Sneakers,4999.0,Amazon,https://www.amazon.in/s?k=Vans+Old+Skool+Unisex+Skate+Shoes,Legendary side-striped low-top skate shoes featuring durable black canvas and suede uppers.,https://images.unsplash.com/photo-placeholder,data/images/prod_136_shoes.jpg
PROD_137,Under Armour Men's Hovr Sonic Running Shoes,Shoes,Running,8999.0,Amazon,https://www.amazon.in/s?k=Under+Armour+Men's+Hovr+Sonic+Running+Shoes,High-performance long-distance running shoes equipped with Hovr energy-return cushioning.,https://images.unsplash.com/photo-placeholder,data/images/prod_137_shoes.jpg
PROD_138,Skechers Men's Go Run Consistent Running Shoes,Shoes,Running,4499.0,Amazon,https://www.amazon.in/s?k=Skechers+Men's+Go+Run+Consistent+Running+Shoes,Ultra-lightweight mesh sports running shoes featuring comfortable Goga Mat custom cushioning.,https://images.unsplash.com/photo-placeholder,data/images/prod_138_shoes.jpg
PROD_139,Fila Men's Disruptor II Premium Sneakers,Shoes,Sneakers,5999.0,Flipkart,https://www.flipkart.com/search?q=Fila+Men's+Disruptor+II+Premium+Sneakers,Iconic chunky profile retro lifestyle fashion sneakers featuring jagged-style rubber outer soles.,https://images.unsplash.com/photo-placeholder,data/images/prod_139_shoes.jpg
PROD_140,ASICS Men's Gel-Venture 9 Hiking Shoes,Shoes,Hiking,5999.0,Amazon,https://www.amazon.in/s?k=ASICS+Men's+Gel-Venture+9+Hiking+Shoes,Rugged outdoor technical trail running and hiking shoes built with deep grip traction soles.,https://images.unsplash.com/photo-placeholder,data/images/prod_140_shoes.jpg
PROD_141,Bata Men's Formal Dress Monk Strap Shoes,Shoes,Formal,2499.0,Flipkart,https://www.flipkart.com/action-dotcom-office-41-trendy-comfortable-durable-formal-slip-on-outdoors-men/p/itm4f6355f9be972,Polished business formal dress shoes featuring a double monk strap buckle in cognac brown leather.,https://images.unsplash.com/photo-placeholder,data/images/prod_141_shoes.jpg
PROD_142,Woodland Men's High-Top Nubuck Boots,Shoes,Boots,4995.0,Flipkart,https://www.flipkart.com/hotspot-sneakers-men/p/itm31b97dbdda1f3,Iconic rugged high-top outdoor utility boots crafted in durable camel yellow nubuck leather.,https://images.unsplash.com/photo-placeholder,data/images/prod_142_shoes.jpg
PROD_143,Puma RS-X Reinvention Unisex Sneakers,Shoes,Sneakers,8999.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTU3NDkxMjQzNDk2NjY6MTc3OTc4ODc4MTpzcF9hdGY6MzAxMDgzNzYwNzM1NzMyOjowOjo&url=%2FUnisex-Adult-Curves-White-Pale-Sneaker-40608808%2Fdp%2FB0FD41HFNK%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9._hSwWvYd8bFNFNIgY7nZGiDhIxM9rLd61jqZpjtwEuYCC8tjVW1-AYrI0cgb1BwOhN1_hVBKRjysvtMi8H5eukNmeuqhwyYSFUCN11uke5pozvwnu55bEBtdTW4iqDdiiB0cF-hUvGEOZw30NIb6LikfLOAhxmh7GK8jl14-LuUeAx92Lul5Hbhk1MLVEutdKApIX0wALyOUh1q5vNrWL0Ckqr57vzp3A96ZhzRAqKd-PRBCYwc6UIRo3Gxs2eTGM_KpnZ2Ue3V8jio1DHoMW5Lp9Z770RBFiQdUi6J_hIk.wGnhnSjwb1O0xjaUow5YcHdL8FqUWlAffvx6ydZ_Ar8%26dib_tag%3Dse%26keywords%3DPuma%2BRS-X%2BReinvention%2BUnisex%2BSneakers%26qid%3D1779788781%26sr%3D8-1-spons%26aref%3DEixrIwce4J%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=EixrIwce4J&sp_cr=ZAZ,Futuristic dynamic fashion lifestyle sneakers featuring heavily layered synthetic panels.,https://images.unsplash.com/photo-placeholder,data/images/prod_143_shoes.jpg
PROD_144,Adidas Men's Lite Racer Adapt Sneakers,Shoes,Running,4999.0,Amazon,https://www.amazon.in/dp/B09HZLDPZN,Comfortable athletic slip-on sock-like running trainers featuring bold logo elastic bands.,https://images.unsplash.com/photo-placeholder,data/images/prod_144_shoes.jpg
PROD_145,Campus Men's Retro Gym Walking Shoes,Shoes,Walking,1299.0,Flipkart,https://www.flipkart.com/campus-belgium-plus-walking-shoes-men/p/itm839d4a1a09e81,Comfortable daily sports walking sneakers engineered with supportive knit upper and soft sole.,https://images.unsplash.com/photo-placeholder,data/images/prod_145_shoes.jpg
PROD_146,Red Tape Men's Classic Leather Loafers,Shoes,Formal,1999.0,Flipkart,https://www.flipkart.com/red-tape-formal-loafers-men-real-leather-shoes-low-cut-pattern/p/itm8c745d6939e95,Elegant formal bifold slip-on dress loafers made from smooth premium black genuine leather.,https://images.unsplash.com/photo-placeholder,data/images/prod_146_shoes.jpg
PROD_147,Sparx Men's Canvas Everyday Sneakers,Shoes,Sneakers,999.0,Flipkart,https://www.flipkart.com/sparx-sm-856-stylish-comfortable-canvas-shoes-men/p/itmb9a5cd6b82888,Classic casual lace-up lightweight canvas trainers styled in a clean solid navy blue colorway.,https://images.unsplash.com/photo-placeholder,data/images/prod_147_shoes.jpg
PROD_148,US Polo Assn Men's Casual Slip-On Shoes,Shoes,Loafers,2499.0,Flipkart,https://www.flipkart.com/u-s-polo-assn-clarkin-6-0-sneakers-men/p/itm156afbe4b3724,Sporty low-profile slip-on walking deck shoes engineered in lightweight breathable canvas.,https://images.unsplash.com/photo-placeholder,data/images/prod_148_shoes.jpg
PROD_149,Nike Air Max 90 Classic Sneakers,Shoes,Sneakers,11995.0,Amazon,https://www.amazon.in/dp/B0DVWXZ3MB,Iconic heritage sneakers featuring visible Max Air cushioning and durable leather overlays.,https://images.unsplash.com/photo-placeholder,data/images/prod_149_shoes.jpg
PROD_150,"CROCS Unisex Bayaband Clogs Sandal (White , 9 UK/India)",Shoes,Clogs,3495.0,Flipkart,https://www.flipkart.com/crocs-bayaband-unisex-clogs/p/itm2143d78aa4d41?pid=SNDFTHS8MYDXN24A&lid=LSTSNDFTHS8MYDXN24ASGX6QY&marketplace=FLIPKART&q=Crocs+Unisex+Crocband+Clogs&store=osp&srno=s_1_1&otracker=search&fm=organic&iid=en_Ihpba2zSCAneJdVmLXtLIq0GuwDPl2Qvbiz5vz50G3-WlV8lHJ6uSlASR0nstHt4W1rOg9pYa6HaSCCbvHhsvEKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=ibnn8fz2dc0000001779788855586&qH=862807b80143ad51&ov_redirect=true,"Premium quality CROCS Unisex Bayaband Clogs Sandal (White , 9 UK/India) designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_150_shoes.jpg
PROD_151,"HOTSTYLE Trendy & Stylish Loafers For Men (Black , 7)",Shoes,Sneakers,4595.0,Flipkart,https://www.flipkart.com/hotstyle-trendy-stylish-loafers-men/p/itme5c8648cc74c4?pid=SHOG483UAZYYEVB9&lid=LSTSHOG483UAZYYEVB9ZICWIA&marketplace=FLIPKART&q=Nike+Court+Royale+2+Low+Top&store=osp&srno=s_1_1&otracker=search&fm=organic&iid=en_R71Wiomy2UMh12xmRSZhBXIv4FtBaVp4cFKFvplwRxre5OJW2eW0ATFjj7_dbkvGTRvJHLfxOiW0AGoUhpGqIA%3D%3D&ppt=None&ppn=None&ssid=airyydlp3k0000001779788875407&qH=484cfc0b4a59867b&ov_redirect=true,"Premium quality HOTSTYLE Trendy & Stylish Loafers For Men (Black , 7) designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_151_shoes.jpg
PROD_152,Adidas Duramo Speed Running Shoes,Shoes,Running,5999.0,Amazon,https://www.amazon.in/dp/B0F2GFSCDM,"Comfortable, high-speed lightweight gym running shoes featuring standard mesh upper.",https://images.unsplash.com/photo-placeholder,data/images/prod_152_shoes.jpg
PROD_153,Puma Carson 2 Unisex Running Shoes,Shoes,Running,2999.0,Amazon,https://www.amazon.in/dp/B0F842CSH6,Everyday low-top sports trainers constructed with breathable mesh and comfortable foam sole.,https://images.unsplash.com/photo-placeholder,data/images/prod_153_shoes.jpg
PROD_154,"REEBOK ENERGEN RUN 3 Running Shoes For Men (Black , 11)",Shoes,Sneakers,3499.0,Flipkart,https://www.flipkart.com/reebok-energen-run-3-running-shoes-men/p/itma6f58ce7cf19b?pid=SHOGQF76YS7FZUCT&lid=LSTSHOGQF76YS7FZUCTPLMXFU&marketplace=FLIPKART&q=Reebok+Energen+Run+Sports+Sneakers&store=osp%2Fcil%2F1cu&srno=s_1_1&otracker=search&fm=organic&iid=fd6e23e3-d0d9-4ea4-a980-df76b3326800.SHOGQF76YS7FZUCT.SEARCH&ppt=None&ppn=None&ssid=3ns0osjke80000001779788913895&qH=b7274062dae0d0f9&ov_redirect=true,"Premium quality REEBOK ENERGEN RUN 3 Running Shoes For Men (Black , 11) designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_154_shoes.jpg
PROD_155,Converse Chuck Taylor All Star Low Top,Shoes,Sneakers,3999.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjk0OTM0Mjk0ODU5OTU1OjE3Nzk3ODg5MjY6c3BfYXRmOjMwMDYxNjk5OTYyNzIzMjo6MDo6&url=%2FConverse-Taylor-Womens-Athletic-Sneakers%2Fdp%2FB0000DD9PW%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.iFQcuZ8UPs3oCMbPlCrJ8AndodyQt5ehGfyQybtJQJofu5Y5npYK11auWBdFUN0JV-_TlupHaiF0N-PpM33yiFscni3DbWwvJHVaBu8ygk6ctO8hlz1HWfkVA-4gAqS4RWf7ejG88WlRARlmTxheszAOLr3mXPb3zjnK1QQkyFpx02ZfEQg64q4YDsBQvSKrDbsVXRDNkmwiOpd2uAqOnu8QA9x2ceBCgGf5G4jxOmotdpXvNCzp68JFPkukZLYBPYmNOlwe0Q9XH1GvRhsVAlHLEUf4NZ099XXjbGPIfiQ.xT5yOM_DfSualeF6kusgMkZ10Kz0Yzf0Z6SswQ0Ft9A%26dib_tag%3Dse%26keywords%3DConverse%2BChuck%2BTaylor%2BAll%2BStar%2BLow%2BTop%26qid%3D1779788926%26sr%3D8-1-spons%26aref%3D8P1CjFljAM%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=8P1CjFljAM&sp_cr=ZAZ,Low-profile casual lifestyle canvas trainers finished in retro white shade.,https://images.unsplash.com/photo-placeholder,data/images/prod_155_shoes.jpg
